run_id,method,track,data_seed,model_seed,noise_level,forecast_horizon_lt,full_forecast_horizon_lt,full_horizon_vpt_censoring_fraction,full_horizon_restricted_mean_vpt_lt,restricted_mean_vpt_lt,median_vpt_lt,vpt_censoring_fraction,mean_normalized_squared_error,inference_wall_time_seconds,inference_seconds_per_trajectory,vector_field_evaluations,surrogate_evaluations,integration_internal_step,training_vector_field_evaluations,training_wall_time_seconds,parameter_count,optimizer_updates,peak_gpu_memory_bytes,parameter_relative_error,coefficient_relative_error,median_nrmse_auc_0_1LT,median_nrmse_auc_0_2LT,median_nrmse_auc_0_5LT,median_pinn_in_domain_auc_0_2LT,median_pinn_extrapolation_auc_2_5LT,stability_fraction,rq_mmd,covariance_relative_error,wasserstein_x,wasserstein_y,wasserstein_z,lyapunov_spectrum,lyapunov_spectrum_relative_error
node_weak__d1__m1__n0,node_weak,state_only_dynamics,1,1,0.0,21.520495746028217,21.520495746028217,0.0,2.537133201329522,2.537133201329522,2.374927374349464,0.0,1.6905815030227007,16.804154448211193,0.1312824566266499,12516864,0,0.001,6560000,17.026473354548216,33923,5000,24168448,nan,nan,0.034311676088548,0.0880997075531782,0.5802672580126337,0.0880997075531782,0.861653973102253,1.0,0.0004578040964338,0.0136032878636346,0.3674300321617544,0.3469358536092281,0.1337817413609155,"[0.9576826132666589, -0.01465301675757553, -9.304616646020152]",0.3612160150266914
node_weak__d1__m2__n0,node_weak,state_only_dynamics,1,2,0.0,21.520495746028217,21.520495746028217,0.0,3.5122235752210806,3.5122235752210806,3.379704340420391,0.0,1.6036789254111323,19.42888206243515,0.1517881411127746,12516864,0,0.001,6560000,18.1294717527926,33923,5000,24168448,nan,nan,0.0113462697486028,0.0249484731809349,0.3116282219978424,0.0249484731809349,0.4956504322313255,1.0,0.0010150018831891,0.0181153747186405,0.5536299996140048,0.537287916336298,0.1189128459370149,"[1.1219408681170662, -0.0657821220262382, -8.907289391856628]",0.3886857648729263
pinn_strong__d1__m0__n0,pinn_strong,known_physics_forward_surrogate,1,0,0.0,5.005616158244255,5.005616158244255,0.0,0.2524787575254928,0.2524787575254928,0.2055225612417805,0.0,3.39843806744691,0.0720447283238172,0.0005628494400298,0,70272,nan,2560000,35.0071925111115,34051,5000,24099840,nan,nan,1.155640314280557,1.488706218579531,1.7196243069562356,1.488706218579531,1.858386976137123,nan,nan,nan,nan,nan,nan,nan,nan
pinn_strong__d1__m1__n0,pinn_strong,known_physics_forward_surrogate,1,1,0.0,5.005616158244255,5.005616158244255,0.0,0.2486252095022095,0.2486252095022095,0.2009553932141854,0.0,3.902010706219935,0.0673996303230524,0.0005265596118988,0,70272,nan,2560000,34.53057212755084,34051,5000,24099840,nan,nan,1.1695036433653112,1.4885136014699905,1.8304068842204133,1.4885136014699905,2.059594683116112,nan,nan,nan,nan,nan,nan,nan,nan
pinn_strong__d1__m2__n0,pinn_strong,known_physics_forward_surrogate,1,2,0.0,5.005616158244255,5.005616158244255,0.0,0.2479829514983289,0.2479829514983289,0.2009553932141854,0.0,3.625656694626501,0.0641243439167738,0.0005009714368497,0,70272,nan,2560000,34.025385266169906,34051,5000,24099840,nan,nan,1.1800327486913869,1.5048678490696696,1.7606142869835797,1.5048678490696696,1.9576848642113207,nan,nan,nan,nan,nan,nan,nan,nan
pinn_weak__d1__m0__n0,pinn_weak,known_physics_forward_surrogate,1,0,0.0,5.005616158244255,5.005616158244255,0.0,0.1853984771201895,0.1853984771201895,0.1415822088554488,0.0,5.781288154367788,0.0678317565470933,0.0005299355980241,0,70272,nan,2560000,21.63138364814222,34051,5000,19458560,nan,nan,1.1609009100446666,1.5026308538226614,2.205099480302807,1.5026308538226614,2.6863513920863147,nan,nan,nan,nan,nan,nan,nan,nan
pinn_weak__d1__m1__n0,pinn_weak,known_physics_forward_surrogate,1,1,0.0,5.005616158244255,5.005616158244255,0.0,0.1871111651305377,0.1871111651305377,0.150716544910639,0.0,5.306472905007466,0.0592254847288131,0.0004626990994438,0,70272,nan,2560000,20.730216851457957,34051,5000,19458560,nan,nan,1.1608768618849443,1.5096316746504983,2.119173352204972,1.5096316746504983,2.52983302175077,nan,nan,nan,nan,nan,nan,nan,nan
pinn_weak__d1__m2__n0,pinn_weak,known_physics_forward_surrogate,1,2,0.0,5.005616158244255,5.005616158244255,0.0,0.1879675091357117,0.1879675091357117,0.1415822088554488,0.0,5.433357835434289,0.0630993116647005,0.0004929633723804,0,70272,nan,2560000,20.4606857188046,34051,5000,19458560,nan,nan,1.1539475125088114,1.5081068789175611,2.1402799796326244,1.5081068789175611,2.5912525059178027,nan,nan,nan,nan,nan,nan,nan,nan
pinn_weak_tapered__d1__m0__n0,pinn_weak_tapered,known_physics_forward_surrogate,1,0,0.0,5.005616158244255,5.005616158244255,0.0,0.175764607061981,0.175764607061981,0.150716544910639,0.0,3.2052188641258765,0.055541792884469,0.0004339202569099,0,70272,nan,2560000,26.952750524505973,34051,5000,19458560,nan,nan,1.1323981560705767,1.466726799096183,1.6506470070830686,1.466726799096183,1.797319729024235,nan,nan,nan,nan,nan,nan,nan,nan
pinn_weak_tapered__d1__m1__n0,pinn_weak_tapered,known_physics_forward_surrogate,1,1,0.0,5.005616158244255,5.005616158244255,0.0,0.1689852170210195,0.1689852170210195,0.1370150408278536,0.0,3.6089603911247297,0.068986739963293,0.0005389589059632,0,70272,nan,2560000,27.1416171528399,34051,5000,19458560,nan,nan,1.1333377588827338,1.4749256388857188,1.752516561807653,1.4749256388857188,1.9608691322771332,nan,nan,nan,nan,nan,nan,nan,nan
pinn_weak_tapered__d1__m2__n0,pinn_weak_tapered,known_physics_forward_surrogate,1,2,0.0,5.005616158244255,5.005616158244255,0.0,0.1541419209313353,0.1541419209313353,0.1278807047726634,0.0,3.5309911444838864,0.0556400883942842,0.0004346881905803,0,70272,nan,2560000,27.880593618378043,34051,5000,19458560,nan,nan,1.13022352392975,1.4502249406412844,1.7211203116506963,1.4502249406412844,1.9443378113060612,nan,nan,nan,nan,nan,nan,nan,nan
sindy_strong__d1__m0__n0,sindy_strong,state_only_dynamics,1,0,0.0,21.520495746028217,21.520495746028217,0.0,8.226540047705283,8.226540047705283,8.257439793891981,0.0,1.1281181055193534,12.385724620893598,0.0967634736007312,12516864,0,0.001,0,1.0825021751224997,60,1,0,nan,0.000607246832541,7.254070598943397e-05,0.0001623043577023,0.0023557056414451,0.0001623043577023,0.0038054869404669,1.0,0.000191157978882,0.0023775755170208,0.0209004673095784,0.0207456454658733,0.0269521715922117,"[1.0239827674087971, -0.04573431970733866, -14.640451302033386]",0.0091590105552214
sindy_strong__d1__m1__n0,sindy_strong,state_only_dynamics,1,1,0.0,21.520495746028217,21.520495746028217,0.0,8.226540047705283,8.226540047705283,8.257439793891981,0.0,1.1281181055193534,13.0199290253222,0.1017181955103296,12516864,0,0.001,0,1.0857057981193066,60,1,0,nan,0.000607246832541,7.254070598943397e-05,0.0001623043577023,0.0023557056414451,0.0001623043577023,0.0038054869404669,1.0,0.000191157978882,0.0023775755170208,0.0209004673095784,0.0207456454658733,0.0269521715922117,"[1.0239827674087971, -0.04573431970733866, -14.640451302033386]",0.0091590105552214
sindy_strong__d1__m2__n0,sindy_strong,state_only_dynamics,1,2,0.0,21.520495746028217,21.520495746028217,0.0,8.226540047705283,8.226540047705283,8.257439793891981,0.0,1.1281181055193534,12.799721367657185,0.0999978231848217,12516864,0,0.001,0,1.1069422997534275,60,1,0,nan,0.000607246832541,7.254070598943397e-05,0.0001623043577023,0.0023557056414451,0.0001623043577023,0.0038054869404669,1.0,0.000191157978882,0.0023775755170208,0.0209004673095784,0.0207456454658733,0.0269521715922117,"[1.0239827674087971, -0.04573431970733866, -14.640451302033386]",0.0091590105552214
sindy_weak__d1__m0__n0,sindy_weak,state_only_dynamics,1,0,0.0,21.520495746028217,21.520495746028217,0.0,6.919901819810491,6.919901819810491,6.70460266450964,0.0,1.2434677428322576,5.363398177549243,0.0419015482621034,12516864,0,0.001,0,1.1933698961511254,30,1,0,nan,0.0004176748922938,0.0003754042270208,0.0012415467195287,0.0127259310955665,0.0012415467195287,0.0192269744835901,1.0,0.0002588684602169,0.0059528435940569,0.1213278629035694,0.1250202529347512,0.0281392841086013,"[0.9722852753753884, -0.010913817567604699, -14.629065112118452]",0.0052326259153762
sindy_weak__d1__m1__n0,sindy_weak,state_only_dynamics,1,1,0.0,21.520495746028217,21.520495746028217,0.0,6.919901819810491,6.919901819810491,6.70460266450964,0.0,1.2434677428322576,5.346354383975267,0.0417683936248067,12516864,0,0.001,0,1.1626123450696468,30,1,0,nan,0.0004176748922938,0.0003754042270208,0.0012415467195287,0.0127259310955665,0.0012415467195287,0.0192269744835901,1.0,0.0002588684602169,0.0059528435940569,0.1213278629035694,0.1250202529347512,0.0281392841086013,"[0.9722852753753884, -0.010913817567604699, -14.629065112118452]",0.0052326259153762
sindy_weak__d1__m2__n0,sindy_weak,state_only_dynamics,1,2,0.0,21.520495746028217,21.520495746028217,0.0,6.919901819810491,6.919901819810491,6.70460266450964,0.0,1.2434677428322576,5.546333055943251,0.0433307269995566,12516864,0,0.001,0,1.2322426782920957,30,1,0,nan,0.0004176748922938,0.0003754042270208,0.0012415467195287,0.0127259310955665,0.0012415467195287,0.0192269744835901,1.0,0.0002588684602169,0.0059528435940569,0.1213278629035694,0.1250202529347512,0.0281392841086013,"[0.9722852753753884, -0.010913817567604699, -14.629065112118452]",0.0052326259153762
sindy_weak_weighted__d1__m0__n0,sindy_weak_weighted,state_only_dynamics,1,0,0.0,21.520495746028217,21.520495746028217,0.0,6.8916424676397465,6.8916424676397465,6.713737000564831,0.0,1.2625572219165142,5.251214109361172,0.0410251102293841,12516864,0,0.001,0,1.0850654281675816,30,1,0,nan,0.0004480717350038,0.000374860957086,0.0012539138036477,0.012787507947573,0.0012539138036477,0.0188391137906278,1.0,0.0002365403156563,0.0038970778535811,0.1128393564746896,0.1124575549388169,0.03308517966344,"[0.9475542002675319, 0.004222224545054422, -14.619480044592386]",0.0034742818801123
sindy_weak_weighted__d1__m1__n0,sindy_weak_weighted,state_only_dynamics,1,1,0.0,21.520495746028217,21.520495746028217,0.0,6.8916424676397465,6.8916424676397465,6.713737000564831,0.0,1.2625572219165142,5.162705863825977,0.0403336395611404,12516864,0,0.001,0,1.0858528213575482,30,1,0,nan,0.0004480717350038,0.000374860957086,0.0012539138036477,0.012787507947573,0.0012539138036477,0.0188391137906278,1.0,0.0002365403156563,0.0038970778535811,0.1128393564746896,0.1124575549388169,0.03308517966344,"[0.9475542002675319, 0.004222224545054422, -14.619480044592386]",0.0034742818801123
sindy_weak_weighted__d1__m2__n0,sindy_weak_weighted,state_only_dynamics,1,2,0.0,21.520495746028217,21.520495746028217,0.0,6.8916424676397465,6.8916424676397465,6.713737000564831,0.0,1.2625572219165142,5.1601831410080194,0.0403139307891251,12516864,0,0.001,0,1.0861105620861051,30,1,0,nan,0.0004480717350038,0.000374860957086,0.0012539138036477,0.012787507947573,0.0012539138036477,0.0188391137906278,1.0,0.0002365403156563,0.0038970778535811,0.1128393564746896,0.1124575549388169,0.03308517966344,"[0.9475542002675319, 0.004222224545054422, -14.619480044592386]",0.0034742818801123
sindy_weighted__d1__m0__n0,sindy_weighted,state_only_dynamics,1,0,0.0,21.520495746028217,21.520495746028217,0.0,8.111861313012387,8.111861313012387,8.161529265312485,0.0,1.1182413317515372,12.65885409526527,0.0988972976192599,12516864,0,0.001,0,1.08354926481843,60,1,0,nan,0.0006071044110425,7.439619796870757e-05,0.0001605816108448,0.0026154578893513,0.0001605816108448,0.0040566006457304,1.0,0.0010141070141322,0.0101894461658045,0.2052855273594155,0.215106118728811,0.0413211961595969,"[0.9182960679144455, -0.028097333701710036, -14.552244950130817]",0.0029081162179464
sindy_weighted__d1__m1__n0,sindy_weighted,state_only_dynamics,1,1,0.0,21.520495746028217,21.520495746028217,0.0,8.111861313012387,8.111861313012387,8.161529265312485,0.0,1.1182413317515372,12.377374667674305,0.0966982395912054,12516864,0,0.001,0,1.096861989237368,60,1,0,nan,0.0006071044110425,7.439619796870757e-05,0.0001605816108448,0.0026154578893513,0.0001605816108448,0.0040566006457304,1.0,0.0010141070141322,0.0101894461658045,0.2052855273594155,0.215106118728811,0.0413211961595969,"[0.9182960679144455, -0.028097333701710036, -14.552244950130817]",0.0029081162179464
