run_id,method,track,data_seed,model_seed,noise_level,forecast_horizon_lt,full_forecast_horizon_lt,full_horizon_vpt_censoring_fraction,full_horizon_restricted_mean_vpt_lt,restricted_mean_vpt_lt,median_vpt_lt,vpt_censoring_fraction,mean_normalized_squared_error,inference_wall_time_seconds,inference_seconds_per_trajectory,vector_field_evaluations,surrogate_evaluations,integration_internal_step,training_vector_field_evaluations,training_wall_time_seconds,parameter_count,optimizer_updates,peak_gpu_memory_bytes,parameter_relative_error,coefficient_relative_error,median_nrmse_auc_0_1LT,median_nrmse_auc_0_2LT,median_nrmse_auc_0_5LT,median_pinn_in_domain_auc_0_2LT,median_pinn_extrapolation_auc_2_5LT,stability_fraction,rq_mmd,covariance_relative_error,wasserstein_x,wasserstein_y,wasserstein_z,lyapunov_spectrum,lyapunov_spectrum_relative_error
sindy_strong__d3__m0__n0.001__k1,sindy_strong,state_only_dynamics,3,0,0.001,21.56616742630417,21.56616742630417,0.0,6.715021516572591,6.715021516572591,6.631527976068118,0.0,1.234503900212566,12.577542159706354,0.0982620481227058,12544000,0,0.001,0,0.8812866676598787,60,1,0,nan,0.0065640892577719,0.0005449278685589,0.0010754928958373,0.0135776188337405,0.0010754928958373,0.0217443835511795,1.0,0.0004300002034787,0.0098743298736046,0.1073594106400363,0.1090274421787722,0.1926104066526946,"[0.9243218753337324, 0.024589791187941714, -14.583752878402935]",0.0017286600106826
sindy_strong__d3__m0__n0.001__k16,sindy_strong,state_only_dynamics,3,0,0.001,21.56616742630417,21.56616742630417,0.0,6.7003923064842015,6.7003923064842015,6.52648311143343,0.0,1.2644236380854652,12.694387251511216,0.0991749004024313,12544000,0,0.001,0,1.005409361794591,60,1,0,nan,0.0033068075889707,0.0004491695945677,0.0008008527977716,0.0129270069365895,0.0008008527977716,0.0208356494021835,1.0,0.0008404124310885,0.009331340162361,0.2429339486607016,0.2522567800485442,0.0998358187265013,"[0.9918845992562604, -0.02068857886349767, -14.583019356131249]",0.0055875233014453
sindy_strong__d3__m0__n0.001__k4,sindy_strong,state_only_dynamics,3,0,0.001,21.56616742630417,21.56616742630417,0.0,6.996187798271416,6.996187798271416,6.987767082220538,0.0,1.234569321350512,12.356874270364642,0.0965380802372237,12544000,0,0.001,0,0.9865507679060102,60,1,0,nan,0.0029501222212127,0.000456643921879,0.0008582008488753,0.0104112801553939,0.0008582008488753,0.0166900667565854,1.0,0.0005687672994036,0.0095653572690314,0.2133073432691747,0.2222503867913277,0.1243933592980539,"[1.0377500661130308, -0.03260353229642908, -14.631916393758575]",0.0094684134700802
sindy_strong__d3__m0__n0.001__k64,sindy_strong,state_only_dynamics,3,0,0.001,21.56616742630417,21.56616742630417,0.0,6.61461518196593,6.61461518196593,6.558453287626596,0.0,1.2541803769963429,12.790142504498364,0.0999229883163934,12544000,0,0.001,0,1.0853272192180157,60,1,0,nan,0.0034032105228761,0.0004527045045794,0.0008416392783277,0.0133699208235695,0.0008416392783277,0.0215695912247828,1.0,0.0008878768537985,0.0080699958190893,0.1237933028980348,0.1245790203325256,0.1921401292900208,"[0.8478225037911463, 0.005390456368967259, -14.461226010914354]",0.0094085761011971
sindy_weighted__d3__m0__n0.001__k1,sindy_weighted,state_only_dynamics,3,0,0.001,21.56616742630417,21.56616742630417,0.0,6.3739825165120125,6.3739825165120125,6.3666322304676015,0.0,1.2884135772045686,12.511733550578356,0.0977479183638934,12544000,0,0.001,0,0.9889431856572628,60,1,0,nan,0.0046500919100625,0.0005794970811326,0.0013607056726406,0.0163585292016799,0.0013607056726406,0.0249604100913889,1.0,0.0006387546285027,0.0047497393941045,0.064470732086927,0.0689407577757124,0.1218659000133507,"[0.8785925299657277, -0.010678195397282094, -14.482470835341395]",0.0072665118404408
sindy_weighted__d3__m0__n0.001__k16,sindy_weighted,state_only_dynamics,3,0,0.001,21.56616742630417,21.56616742630417,0.0,6.511354367342022,6.511354367342022,6.471677095102288,0.0,1.3328556989390223,12.344462992623448,0.0964411171298706,12544000,0,0.001,0,0.9082612143829464,60,1,0,nan,0.0033493183042009,0.0004594523375196,0.0009766258330394,0.0144070537422722,0.0009766258330394,0.021973844049379,1.0,0.0006671489897152,0.0084256230956359,0.1750451283187528,0.1851083697320567,0.1184931296326284,"[0.8825112049902945, 0.07232435129473881, -14.572717092082238]",0.0053040888733847
sindy_weighted__d3__m0__n0.001__k4,sindy_weighted,state_only_dynamics,3,0,0.001,21.56616742630417,21.56616742630417,0.0,6.5014350492820885,6.5014350492820885,6.503647271295455,0.0,1.2871877902464617,12.673733394593,0.0990135421452578,12544000,0,0.001,0,0.900985239073634,60,1,0,nan,0.0057767264428377,0.0004815639171093,0.0011111677239829,0.0133450812879243,0.0011111677239829,0.020765620175423,1.0,0.000876428254509,0.0130394927813572,0.2822473852878242,0.2935817120197744,0.1437466839323192,"[0.8366589055980702, 0.025564716535528668, -14.48614322127981]",0.0085592044363983
sindy_weighted__d3__m0__n0.001__k64,sindy_weighted,state_only_dynamics,3,0,0.001,21.56616742630417,21.56616742630417,0.0,6.447199928954396,6.447199928954396,6.4488412549643135,0.0,1.286678169203884,12.856300979852676,0.100439851405099,12544000,0,0.001,0,0.9896583985537292,60,1,0,nan,0.0031888362340327,0.000451924519813,0.0009280113251165,0.0139642593258766,0.0009280113251165,0.0225773738289583,1.0,0.0005121474363944,0.0140847742131564,0.3152767372984246,0.3340231323455394,0.1575926207655473,"[0.8810298626252043, -0.009745296392300972, -14.488698587146473]",0.0068047666159396
sindy_strong__d4__m0__n0.001__k1,sindy_strong,state_only_dynamics,4,0,0.001,21.14598796776542,21.14598796776542,0.0,6.716948290584233,6.716948290584233,6.553886119599001,0.0,1.2434997088434292,12.271893627941608,0.0958741689682938,12295680,0,0.001,0,0.8827928379178047,60,1,0,nan,0.007200002615612,0.0006815962915205,0.0012731142576136,0.0123206434302039,0.0012731142576136,0.0191887968764196,1.0,0.0003877465074781,0.0039741067780426,0.0317556405477843,0.0387315376517643,0.0469360542865136,"[0.791335643188938, 0.041108274503298084, -14.410870824050965]",0.0146352196263806
sindy_strong__d4__m0__n0.001__k16,sindy_strong,state_only_dynamics,4,0,0.001,21.14598796776542,21.14598796776542,0.0,6.960364074054967,6.960364074054967,6.85531920942028,0.0,1.2659667186810135,12.163049867376683,0.0950238270888803,12295680,0,0.001,0,0.9143250742927194,60,1,0,nan,0.0037894262335455,0.0003963971023349,0.0008175108593131,0.01094230963276,0.0008175108593131,0.0156988613550636,1.0,0.0012968643693875,0.0019262864240768,0.0211681090040264,0.0243281997249094,0.02151086600463,"[0.7911901929053038, 0.04101956157921509, -14.421833119201887]",0.0140468299763734
sindy_strong__d4__m0__n0.001__k4,sindy_strong,state_only_dynamics,4,0,0.001,21.14598796776542,21.14598796776542,0.0,7.024661236443455,7.024661236443455,7.033438762496489,0.0,1.2579964882059496,12.311648078262806,0.0961847506114281,12295680,0,0.001,0,0.984894304536283,60,1,0,nan,0.0071919314302764,0.0004876505921507,0.0009620762856063,0.0112323700442042,0.0009620762856063,0.016282195960291,1.0,0.0004825138093296,0.005886911444271,0.1504155645783202,0.1546099120488588,0.0290157308210872,"[0.7927503193432563, 0.043442863555760755, -14.420487970226302]",0.01408832932846
sindy_strong__d4__m0__n0.001__k64,sindy_strong,state_only_dynamics,4,0,0.001,21.14598796776542,21.14598796776542,0.0,6.913407877771254,6.913407877771254,6.946662569972182,0.0,1.2594933449728292,12.143873455002904,0.0948740113672101,12295680,0,0.001,0,1.0650119744241238,60,1,0,nan,0.0037490024427764,0.0004434236810269,0.000799230748964,0.0113870536640812,0.000799230748964,0.0181155070423991,1.0,0.0007329696989006,0.0077740252449837,0.1322949627536895,0.1400685321967449,0.1103931062533761,"[0.8004414574043285, 0.051436997545633786, -14.457193436998267]",0.012010537272816
sindy_weighted__d4__m0__n0.001__k1,sindy_weighted,state_only_dynamics,4,0,0.001,21.14598796776542,21.14598796776542,0.0,6.168816765272387,6.168816765272387,6.211348517529367,0.0,1.331759794414265,13.109868997707965,0.1024208515445934,12295680,0,0.001,0,0.9542179461568594,60,1,0,nan,0.0093925778228646,0.0008915802136099,0.0018634781302326,0.0219178008436903,0.0018634781302326,0.0331766555795861,1.0,0.000931147238701,0.0043862481363698,0.0708859708024609,0.0636855176010394,0.0740468549270535,"[0.7854876739559834, 0.05957758333021137, -14.390803785976876]",0.016232132549226
sindy_weighted__d4__m0__n0.001__k16,sindy_weighted,state_only_dynamics,4,0,0.001,21.14598796776542,21.14598796776542,0.0,6.99882819228737,6.99882819228737,7.156752299241557,0.0,1.2456463357677074,12.223532469943166,0.0954963474214309,12295680,0,0.001,0,0.9949405342340468,60,1,0,nan,0.0040558458883951,0.0003750673165288,0.0007652557903111,0.0096349823099613,0.0007652557903111,0.0146987400755625,1.0,0.0001491660459296,0.0113775255637136,0.2963803416721065,0.3063206684356813,0.0215619515668844,"[0.8261070350443157, 0.01619575713586778, -14.432013547070927]",0.0119175157510833
sindy_weighted__d4__m0__n0.001__k4,sindy_weighted,state_only_dynamics,4,0,0.001,21.14598796776542,21.14598796776542,0.0,7.054704638624979,7.054704638624979,7.056274602634464,0.0,1.2549324795272037,12.334023928269744,0.0963595619396073,12295680,0,0.001,0,0.9731975933536888,60,1,0,nan,0.0082659345536779,0.0006354257137211,0.0013340531538129,0.010740307133403,0.0013340531538129,0.0150382845987772,1.0,0.0002915694860738,0.0046901918309887,0.1103086815911755,0.1154570584923744,0.029011579288348,"[0.7141338729988133, 0.04926089394423739, -14.358142293409392]",0.0207673737029785
sindy_weighted__d4__m0__n0.001__k64,sindy_weighted,state_only_dynamics,4,0,0.001,21.14598796776542,21.14598796776542,0.0,6.7077425925286125,6.7077425925286125,6.732005672675211,0.0,1.259495239756458,13.005706617608666,0.1016070829500677,12295680,0,0.001,0,0.9921827288344502,60,1,0,nan,0.0040003560083245,0.0004471326292622,0.0008478740564035,0.0108868551167673,0.0008478740564035,0.0169283567244707,1.0,0.0005146221091347,0.0047087470274657,0.0899261891517465,0.0882497312877134,0.041334450260901,"[0.8229269559940346, 0.03338555517978364, -14.459677000497654]",0.0106342200913874
sindy_strong__d5__m0__n0.001__k1,sindy_strong,state_only_dynamics,5,0,0.001,21.6301077786905,21.6301077786905,0.0,6.566731279676612,6.566731279676612,6.608692135930142,0.0,1.2893112828066282,13.38526675477624,0.1045723965216893,12581888,0,0.001,0,0.9934847950935364,60,1,0,nan,0.0083525114128326,0.000605273925895,0.0015852570357683,0.0164871210102306,0.0015852570357683,0.0245895763880602,1.0,0.0002309499996002,0.005364803249955,0.1032042891352569,0.1034057309388291,0.0977291379922353,"[1.0492401516757082, -0.0909974187836691, -14.643619326221236]",0.0120251499119645
sindy_strong__d5__m0__n0.001__k16,sindy_strong,state_only_dynamics,5,0,0.001,21.6301077786905,21.6301077786905,0.0,6.665639012274219,6.665639012274219,6.7548415128131865,0.0,1.3035147922458803,12.727545654401183,0.0994339504250092,12581888,0,0.001,0,0.9992941599339248,60,1,0,nan,0.0039517422646434,0.0004649556130541,0.0009878370226327,0.0184450140909719,0.0009878370226327,0.0260121866929157,1.0,0.0002432905507534,0.0121809293036833,0.3146246440972367,0.3239712588452923,0.0895794747829336,"[0.9202153588809859, -0.007825945826669334, -14.515301568885812]",0.0046343928108397
sindy_strong__d5__m0__n0.001__k4,sindy_strong,state_only_dynamics,5,0,0.001,21.6301077786905,21.6301077786905,0.0,7.009175682349889,7.009175682349889,7.133916459103581,0.0,1.2577395990888918,12.709649208933117,0.0992941344447899,12581888,0,0.001,0,1.0008238414302468,60,1,0,nan,0.0056919028770824,0.0004686892798164,0.0008747213714341,0.010443807164004,0.0008747213714341,0.0168465281077126,1.0,0.0004910416431482,0.0016238325452868,0.0224782144424564,0.025905373269361,0.0406291664682846,"[1.0063337348141759, -0.09249178298826662, -14.50575013055829]",0.0104573877810913
sindy_strong__d5__m0__n0.001__k64,sindy_strong,state_only_dynamics,5,0,0.001,21.6301077786905,21.6301077786905,0.0,6.529337591450677,6.529337591450677,6.709169832537235,0.0,1.2836215459234237,12.898947354406118,0.1007730262062978,12581888,0,0.001,0,1.117990305647254,60,1,0,nan,0.0036257294453822,0.000467705069247,0.000983240362084,0.0171338662576424,0.000983240362084,0.0274995925494096,1.0,0.0004569512021419,0.0083303143992451,0.1824491253282809,0.1799379893733773,0.0341941423333201,"[0.9490931191675223, -0.055242862046851526, -14.495549646282942]",0.0074982944688306
sindy_weighted__d5__m0__n0.001__k1,sindy_weighted,state_only_dynamics,5,0,0.001,21.6301077786905,21.6301077786905,0.0,6.1025928288722575,6.1025928288722575,5.882512419542518,0.0,1.3344566717143425,12.47384819202125,0.097451939000166,12581888,0,0.001,0,0.9898103009909393,60,1,0,nan,0.0070263558160214,0.0006749593138661,0.0020868968435428,0.0274261556174695,0.0020868968435428,0.0430894377373727,1.0,0.0007258534043541,0.0212656540872888,0.5606822316463962,0.5676906408358361,0.0289964382357019,"[0.9502896210383346, -0.027363462051175416, -14.544222926653768]",0.0041281702798546
sindy_weighted__d5__m0__n0.001__k16,sindy_weighted,state_only_dynamics,5,0,0.001,21.6301077786905,21.6301077786905,0.0,6.7546274268118935,6.7546274268118935,6.827916201254709,0.0,1.280965616663384,12.745397258549929,0.0995734160824213,12581888,0,0.001,0,1.0186324836686254,60,1,0,nan,0.0052808026518671,0.0004513664855588,0.0008489232425304,0.0155883933874388,0.0008489232425304,0.024965494363056,1.0,0.0005438455296444,0.0123982525173855,0.3137814339918403,0.3230798724773502,0.0880559322422297,"[0.9248639249464273, -0.03754348085306555, -14.490604698634591]",0.0068552608808866
sindy_weighted__d5__m0__n0.001__k4,sindy_weighted,state_only_dynamics,5,0,0.001,21.6301077786905,21.6301077786905,0.0,6.620680952002579,6.620680952002579,6.553886119599001,0.0,1.2814779523228512,12.642125476151705,0.0987666052824352,12581888,0,0.001,0,0.978113659657538,60,1,0,nan,0.0060228285689769,0.0006551622156426,0.0014401650858003,0.0187076583520444,0.0014401650858003,0.0285462944339482,1.0,0.0003603674327576,0.0097883465852822,0.2334370783137572,0.2327529031188618,0.1062815933198094,"[0.9228486803809921, -0.03843343685940572, -14.46910384216447]",0.0082280502853554
sindy_weighted__d5__m0__n0.001__k64,sindy_weighted,state_only_dynamics,5,0,0.001,21.6301077786905,21.6301077786905,0.0,6.681338652369076,6.681338652369076,6.795946025061543,0.0,1.280620720440685,12.471046591177585,0.0974300514935748,12581888,0,0.001,0,0.9751257104799153,60,1,0,nan,0.0038246479287654,0.000454259076542,0.0008136464020035,0.0151051452101233,0.0008136464020035,0.0235079467768644,1.0,0.0002630374175458,0.0169449136819833,0.4461216114087175,0.4611217603160629,0.0650101429247048,"[0.929686706559814, 0.008041227555756002, -14.540746488417852]",0.0030621778476143
sindy_strong__d1__m0__n0.01__k1,sindy_strong,state_only_dynamics,1,0,0.01,21.520495746028217,21.520495746028217,0.0,4.863391691384925,4.863391691384925,4.950810141913113,0.0,1.4611535187817737,5.839126972481608,0.0456181794725125,12516864,0,0.001,0,0.5037866532802582,30,1,0,nan,0.0169219816006085,0.0046061281310808,0.0086629215059527,0.0743716093363281,0.0086629215059527,0.1137535494313582,1.0,0.0009221789675668,0.0158610553163359,0.3830723083073513,0.395380943254228,0.0486848691770522,"[0.9600351465126276, -0.0037272904318359037, -14.538518326125562]",0.0043777998073969
sindy_strong__d1__m0__n0.01__k16,sindy_strong,state_only_dynamics,1,0,0.01,21.520495746028217,21.520495746028217,0.0,4.593429243753795,4.593429243753795,4.722451740533357,0.0,1.454097119706289,5.4323374051600695,0.042440135977813,12516864,0,0.001,0,0.4582709688693285,30,1,0,nan,0.0083807562360781,0.0023143757707345,0.0065757692487499,0.091003829561816,0.0065757692487499,0.1459472336420005,1.0,0.0023675859345275,0.0181620790520273,0.4117996614694146,0.4174685370463374,0.0918301464789132,"[0.9039482476839943, -0.017141412958767702, -14.482327033258882]",0.0069732935881542
sindy_strong__d1__m0__n0.01__k4,sindy_strong,state_only_dynamics,1,0,0.01,21.520495746028217,21.520495746028217,0.0,4.822287179136568,4.822287179136568,4.886869789526781,0.0,1.4399623625863915,5.9162470027804375,0.0462206797092221,12516864,0,0.001,0,0.5122633706778288,30,1,0,nan,0.0073602116859851,0.0031250600770588,0.0072815987654356,0.0852307648683661,0.0072815987654356,0.134934304234618,1.0,0.0003304279651192,0.0154856505034873,0.3684261395773797,0.3799872651730144,0.0971201239252515,"[0.912251059610329, 0.044576310029671065, -14.546692712858524]",0.0037921298848744
sindy_strong__d1__m0__n0.01__k64,sindy_strong,state_only_dynamics,1,0,0.01,21.520495746028217,21.520495746028217,0.0,4.630965655980592,4.630965655980592,4.685914396312596,0.0,1.4731491719623355,5.593445742502809,0.0436987948633031,12516864,0,0.001,0,0.5657979547977448,30,1,0,nan,0.0089046507402938,0.002220561014212,0.0063394558433579,0.0986530899891648,0.0063394558433579,0.1493642887468889,1.0,0.0003052900225875,0.0206011213011111,0.5041799086162446,0.5202303559517917,0.0684172090459949,"[0.9183301549490251, 0.036167823032320676, -14.532713450974464]",0.0041217439097719
sindy_weighted__d1__m0__n0.01__k1,sindy_weighted,state_only_dynamics,1,0,0.01,21.520495746028217,21.520495746028217,0.0,4.283147265879051,4.283147265879051,4.206361753415108,0.0,1.496394271498091,5.385041993111372,0.0420706405711825,12516864,0,0.001,0,0.4959328575059771,30,1,0,nan,0.0228980850462673,0.0040895635331103,0.0123570305090973,0.1573442847677478,0.0123570305090973,0.2509962633748415,1.0,0.0009942066457293,0.021994367784698,0.570316921349583,0.5804640411782479,0.0356873835703322,"[0.9484730070725244, 0.012750082812592316, -14.578038334575666]",0.0025255532427119
sindy_weighted__d1__m0__n0.01__k16,sindy_weighted,state_only_dynamics,1,0,0.01,21.520495746028217,21.520495746028217,0.0,4.525492619343318,4.525492619343318,4.67221289222981,0.0,1.4877862569529068,5.473541885614395,0.0427620459813624,12516864,0,0.001,0,0.5105414483696222,30,1,0,nan,0.0124880877256185,0.0023471131381004,0.0064232704812768,0.0947622807611773,0.0064232704812768,0.1484526649969275,1.0,0.0011307200916257,0.0180545189341975,0.4488712534616893,0.4564971866416545,0.0227014645935485,"[0.8539891087088555, 0.019732153448843676, -14.482246542835245]",0.0080396119324542
sindy_weighted__d1__m0__n0.01__k4,sindy_weighted,state_only_dynamics,1,0,0.01,21.520495746028217,21.520495746028217,0.0,5.262233911794755,5.262233911794755,5.042153502465016,0.0,1.4514151798677015,5.323261184617877,0.0415879780048271,12516864,0,0.001,0,0.5049450462684035,30,1,0,nan,0.0123936708044348,0.0029944139049194,0.0066114586676574,0.0699615870059485,0.0066114586676574,0.1135972728633611,1.0,0.0005249880785578,0.0122057567508427,0.2779480337474448,0.276591633832804,0.0783699754994519,"[0.9046704177590362, 0.00934776663118587, -14.535415022851991]",0.0032825398884205
sindy_weighted__d1__m0__n0.01__k64,sindy_weighted,state_only_dynamics,1,0,0.01,21.520495746028217,21.520495746028217,0.0,4.70682346243893,4.70682346243893,4.717884572505762,0.0,1.4650922380592544,5.521683955565095,0.0431381559028523,12516864,0,0.001,0,0.5754063045606017,30,1,0,nan,0.0097152472527564,0.0023599227657133,0.0074336151526005,0.1016167341441274,0.0074336151526005,0.1542371525851837,1.0,0.001486754326891,0.0103340599256045,0.2557019171070836,0.2689292738450564,0.0388508640986386,"[0.8551119483499646, 0.04158735609202253, -14.480836910228007]",0.0084402169087824
sindy_strong__d2__m0__n0.01__k1,sindy_strong,state_only_dynamics,2,0,0.01,20.92676390244085,20.92676390244085,0.0,4.752209694713157,4.752209694713157,4.47582466704322,0.0,1.44292023470401,5.03630099631846,0.0393461015337379,12165632,0,0.001,0,0.5057323025539517,30,1,0,nan,0.0221294989039154,0.0046364295956589,0.0097334268849234,0.116251989846462,0.0097334268849234,0.1724946107017534,1.0,0.0003145721014905,0.0097111434778875,0.2879697241115678,0.2892178066639851,0.0346538006947273,"[0.9680326877655019, -0.03617174857020777, -14.583035150291966]",0.0045551832154065
sindy_strong__d2__m0__n0.01__k16,sindy_strong,state_only_dynamics,2,0,0.01,20.92676390244085,20.92676390244085,0.0,4.723522170539824,4.723522170539824,4.704183068422976,0.0,1.4484084456558346,5.238529026508331,0.0409260080195963,12165632,0,0.001,0,0.5259150927886367,30,1,0,nan,0.0108362999921408,0.0029337303934617,0.0089620380138037,0.1049572003353397,0.0089620380138037,0.1605639597149694,1.0,0.0005155032103063,0.0026031745851117,0.0332068106276535,0.041089496711555,0.0546488865813101,"[0.9809368147103654, -0.02224273701744518, -14.55631856799971]",0.005210789815162
sindy_strong__d2__m0__n0.01__k4,sindy_strong,state_only_dynamics,2,0,0.01,20.92676390244085,20.92676390244085,0.0,4.624328989940493,4.624328989940493,4.498660507181196,0.0,1.4584663542161307,5.630588613450527,0.0439889735425822,12165632,0,0.001,0,0.505216951481998,30,1,0,nan,0.014647741787582,0.0032372765485155,0.0100292477702458,0.1095765332984764,0.0100292477702458,0.164500944101086,1.0,0.0006611866477812,0.0082143528295404,0.1716822458753636,0.1769428591882779,0.0302343211239797,"[0.9903200508880111, -0.014297883033899495, -14.584945807260688]",0.0053813413324493
sindy_strong__d2__m0__n0.01__k64,sindy_strong,state_only_dynamics,2,0,0.01,20.92676390244085,20.92676390244085,0.0,4.534983765400663,4.534983765400663,4.526063515346767,0.0,1.4697180937402232,5.283887632191181,0.0412803721264936,12165632,0,0.001,0,0.5049153054133058,30,1,0,nan,0.0080042158513976,0.0027719454577008,0.0075347588835134,0.1059809661927002,0.0075347588835134,0.1585444429471204,1.0,0.0008162301006613,0.0026022909315807,0.0203501704257511,0.0210375578069397,0.0335354466931282,"[0.9939803913766775, -0.01497801681197373, -14.568423272162324]",0.0057080504212019
sindy_weighted__d2__m0__n0.01__k1,sindy_weighted,state_only_dynamics,2,0,0.01,20.92676390244085,20.92676390244085,0.0,5.0709837506392095,5.0709837506392095,4.873168285443996,0.0,1.446335699950546,5.341285100206733,0.0417287898453651,12165632,0,0.001,0,0.4997744029387831,30,1,0,nan,0.0255325879820263,0.0056125077640076,0.0118910294195301,0.0809931332979492,0.0118910294195301,0.1173393837797273,1.0,0.0005389866735039,0.0033368520171405,0.1485333616269632,0.1646433862481732,0.0300759142433992,"[0.8942722950988358, 0.04163372141290484, -14.575565269351564]",0.0030526989726943
sindy_weighted__d2__m0__n0.01__k16,sindy_weighted,state_only_dynamics,2,0,0.01,20.92676390244085,20.92676390244085,0.0,4.66186540216729,4.66186540216729,4.626541211953859,0.0,1.46141998290694,5.374837290495634,0.0419909163319971,12165632,0,0.001,0,0.5592435440048575,30,1,0,nan,0.0087500417588658,0.0033776408934432,0.0098159575567408,0.1166934629029917,0.0098159575567408,0.1883204845821021,1.0,0.0003517473507008,0.0066856463685101,0.0855435144069962,0.0909680696642793,0.1517416328965787,"[0.9402226028517704, -0.018659185607870735, -14.528540741694634]",0.0043254435737373
sindy_weighted__d2__m0__n0.01__k4,sindy_weighted,state_only_dynamics,2,0,0.01,20.92676390244085,20.92676390244085,0.0,5.253527747742152,5.253527747742152,5.106093854851347,0.0,1.387079860101675,5.171128341928124,0.0403994401713134,12165632,0,0.001,0,0.4563486510887742,30,1,0,nan,0.0219162602772693,0.0034110802299948,0.0073642627051344,0.0676126857086867,0.0073642627051344,0.1036822232237358,1.0,0.000548604771607,0.0081540174520651,0.2183440411028571,0.2130219401452898,0.0395165004310168,"[0.9504167641330337, 0.01792115733738926, -14.63949501872454]",0.0048078592845536
sindy_weighted__d2__m0__n0.01__k64,sindy_weighted,state_only_dynamics,2,0,0.01,20.92676390244085,20.92676390244085,0.0,4.619619097912036,4.619619097912036,4.63567554800905,0.0,1.4361675624119057,5.468961711972952,0.0427262633747886,12165632,0,0.001,0,0.5822191396728158,30,1,0,nan,0.0064905078243753,0.0026764472841037,0.0072323153976475,0.0967552364332981,0.0072323153976475,0.1448725256407359,1.0,0.0011671837373641,0.0067062997301924,0.0975250530101657,0.1097699836861556,0.0736748972687278,"[0.9701124714174828, -0.009163607426027093, -14.562698348051754]",0.0041664539686223
sindy_strong__d3__m0__n0.01__k1,sindy_strong,state_only_dynamics,3,0,0.01,21.56616742630417,21.56616742630417,0.0,4.095465204745064,4.095465204745064,4.046510872449279,0.0,1.5067679936695129,5.652265781536698,0.0441583264182554,12544000,0,0.001,0,0.4544791830703616,30,1,0,nan,0.0297676471231782,0.0034853689865778,0.0109221240311632,0.1745563374107636,0.0109221240311632,0.2788480199616531,1.0,0.0003883672588511,0.0053243430446624,0.1459021656625562,0.151877266027901,0.0524355172582521,"[0.939306839290239, -0.022802647706797918, -14.633796583710984]",0.0043092937204116
sindy_strong__d3__m0__n0.01__k16,sindy_strong,state_only_dynamics,3,0,0.01,21.56616742630417,21.56616742630417,0.0,5.43999665486881,5.43999665486881,5.352720928341483,0.0,1.3779323932965009,5.691095868125558,0.0444616864697309,12544000,0,0.001,0,0.5174305839464068,30,1,0,nan,0.0067919702007302,0.0019927839171671,0.0055723049113671,0.0578971683096947,0.0055723049113671,0.086527418223009,1.0,0.00056534825452,0.0058289776208882,0.0679429647866939,0.0686983823942758,0.1134369218056729,"[0.9271848044962305, 0.02177590078748704, -14.536829998662723]",0.0035053629295812
sindy_strong__d3__m0__n0.01__k4,sindy_strong,state_only_dynamics,3,0,0.01,21.56616742630417,21.56616742630417,0.0,5.3367358402449,5.3367358402449,5.261377567789582,0.0,1.384848083109929,5.594841703772545,0.043709700810723,12544000,0,0.001,0,0.5071331094950438,30,1,0,nan,0.0061041475367455,0.0025617340170993,0.0058079565899419,0.0601195467085408,0.0058079565899419,0.088585304998627,1.0,0.0010762210744894,0.0059214199858198,0.1277502849417283,0.13894294015885,0.1056244556679175,"[0.8965908885270084, -0.012187158810308024, -14.483643854825429]",0.0068953269023829
sindy_strong__d3__m0__n0.01__k64,sindy_strong,state_only_dynamics,3,0,0.01,21.56616742630417,21.56616742630417,0.0,5.111802814885841,5.111802814885841,5.115228190906538,0.0,1.419080670244118,5.542995756492019,0.0433046543475938,12544000,0,0.001,0,0.5682603428140283,30,1,0,nan,0.0076532323476087,0.0020154509826974,0.0058013987415157,0.0656457054529197,0.0058013987415157,0.1027448977440018,1.0,0.0017183217836018,0.0182612023902317,0.4224188323325698,0.4300040895893514,0.1276079070058809,"[0.8635733100108705, 0.07611093454709676, -14.535840471472714]",0.0068872503442213
sindy_weighted__d3__m0__n0.01__k1,sindy_weighted,state_only_dynamics,3,0,0.01,21.56616742630417,21.56616742630417,0.0,3.91713156566756,3.91713156566756,3.818152471069522,0.0,1.514509092578695,5.745610639452934,0.044887583120726,12544000,0,0.001,0,0.5010614888742566,30,1,0,nan,0.0416189168782231,0.0048162729422675,0.0164769157218806,0.2196532359025806,0.0164769157218806,0.3537250955458026,1.0,0.0002903268424345,0.0079405936747177,0.2067854365257349,0.2038069386809611,0.0474818002188058,"[0.7601966637180112, 0.06104012026952156, -14.45906180661908]",0.0140416694473665
sindy_weighted__d3__m0__n0.01__k16,sindy_weighted,state_only_dynamics,3,0,0.01,21.56616742630417,21.56616742630417,0.0,5.600989327841537,5.600989327841537,5.708960034493904,0.0,1.369520777870634,5.80546548217535,0.0453551990794949,12544000,0,0.001,0,0.4745255019515753,30,1,0,nan,0.014242449590155,0.001516874577618,0.0033722339520112,0.0361510105672468,0.0033722339520112,0.0512082850786572,1.0,0.00070426827109,0.0082858492904623,0.1802457879567458,0.1814770697177044,0.1168729910882891,"[0.8567329804282786, 0.0198664162766739, -14.483508397955717]",0.0078735944116792
