method,metric,estimate,ci_lower,ci_upper,bootstrap_resamples,bootstrap_seed,track,noise_level
solver_oracle,lyapunov_spectrum_relative_error,0.005173445603708701,0.0040381789749224396,0.006885703894925039,10000,2026,known_physics_forward_surrogate,0.01
pinn_strong,training_wall_time_seconds,38.57732733103136,35.96055655144776,41.32172781865733,10000,2026,known_physics_forward_surrogate,0.01
pinn_weak,training_wall_time_seconds,24.008613381783167,21.76981708488427,26.35118840192755,10000,2026,known_physics_forward_surrogate,0.01
pinn_weak_tapered,training_wall_time_seconds,43.51095751660566,26.17210910047094,64.52264499508154,10000,2026,known_physics_forward_surrogate,0.01
solver_oracle,training_wall_time_seconds,0.0,0.0,0.0,10000,2026,known_physics_forward_surrogate,0.01
pinn_strong,inference_seconds_per_trajectory,0.00046037144784345335,0.00043351035829492386,0.0004861302143641571,10000,2026,known_physics_forward_surrogate,0.01
pinn_weak,inference_seconds_per_trajectory,0.00046674769643378005,0.0004335760968144824,0.0005163683959835549,10000,2026,known_physics_forward_surrogate,0.01
pinn_weak_tapered,inference_seconds_per_trajectory,0.0004710307354495134,0.00044941454951180973,0.0004984353787585504,10000,2026,known_physics_forward_surrogate,0.01
solver_oracle,inference_seconds_per_trajectory,0.07991413035197183,0.07823976324791145,0.081766267455993,10000,2026,known_physics_forward_surrogate,0.01
pinn_strong,vpt_restricted_lt,0.26925834256020953,0.2544910470009826,0.28488662065463494,10000,2026,known_physics_forward_surrogate,0.05
pinn_weak,vpt_restricted_lt,0.18381899817731284,0.16986059089297376,0.1980639238933812,10000,2026,known_physics_forward_surrogate,0.05
pinn_weak_tapered,vpt_restricted_lt,0.1617110504437352,0.15086378850486032,0.17283876504430087,10000,2026,known_physics_forward_surrogate,0.05
solver_oracle,vpt_restricted_lt,5.005616158244253,5.005616158244131,5.005616158244131,10000,2026,known_physics_forward_surrogate,0.05
pinn_strong,nrmse_auc_0_1LT,1.1809208658014712,1.1607739899147402,1.1992102839373378,10000,2026,known_physics_forward_surrogate,0.05
pinn_weak,nrmse_auc_0_1LT,1.2091880132656356,1.1948532440486415,1.2245994744085036,10000,2026,known_physics_forward_surrogate,0.05
pinn_weak_tapered,nrmse_auc_0_1LT,1.147404186526829,1.1283731665578687,1.1655356626732862,10000,2026,known_physics_forward_surrogate,0.05
solver_oracle,nrmse_auc_0_1LT,6.204855830356403e-14,5.6309442645717526e-14,6.955444310401387e-14,10000,2026,known_physics_forward_surrogate,0.05
pinn_strong,nrmse_auc_0_2LT,1.464212402302599,1.446592306348555,1.4833458484478943,10000,2026,known_physics_forward_surrogate,0.05
pinn_weak,nrmse_auc_0_2LT,1.4838628521247215,1.4764219193190415,1.4911774669649385,10000,2026,known_physics_forward_surrogate,0.05
pinn_weak_tapered,nrmse_auc_0_2LT,1.426116924848646,1.4174690946895525,1.4346830946974682,10000,2026,known_physics_forward_surrogate,0.05
solver_oracle,nrmse_auc_0_2LT,1.80384356606059e-13,1.474340561698872e-13,2.1994350439670073e-13,10000,2026,known_physics_forward_surrogate,0.05
pinn_strong,nrmse_auc_0_5LT,1.8533276868814228,1.7850176964672466,1.9281128603124345,10000,2026,known_physics_forward_surrogate,0.05
pinn_weak,nrmse_auc_0_5LT,2.2151379196671543,2.1908369948536417,2.238757849381578,10000,2026,known_physics_forward_surrogate,0.05
pinn_weak_tapered,nrmse_auc_0_5LT,1.817528103720088,1.7421316721281799,1.8943612646992811,10000,2026,known_physics_forward_surrogate,0.05
solver_oracle,nrmse_auc_0_5LT,1.2769291321116225e-12,1.0840774841475496e-12,1.504986357826602e-12,10000,2026,known_physics_forward_surrogate,0.05
solver_oracle,stability_fraction,1.0,1.0,1.0,10000,2026,known_physics_forward_surrogate,0.05
solver_oracle,rq_mmd,0.0005807670202734401,0.0005047934500910002,0.0006517175773963798,10000,2026,known_physics_forward_surrogate,0.05
solver_oracle,wasserstein_x,2.4683238286832436e-05,2.151694646233977e-05,2.7618064287081178e-05,10000,2026,known_physics_forward_surrogate,0.05
solver_oracle,wasserstein_y,3.7539435542530496e-05,3.199888678650324e-05,4.307573768856915e-05,10000,2026,known_physics_forward_surrogate,0.05
solver_oracle,wasserstein_z,4.0746160973895264e-05,3.501777896422521e-05,4.6474542983565326e-05,10000,2026,known_physics_forward_surrogate,0.05
solver_oracle,covariance_relative_error,7.808616751649166e-07,5.961494564243232e-07,9.710539393559997e-07,10000,2026,known_physics_forward_surrogate,0.05
solver_oracle,lyapunov_spectrum_relative_error,0.005173445603708701,0.0040381789749224396,0.006885703894925039,10000,2026,known_physics_forward_surrogate,0.05
pinn_strong,training_wall_time_seconds,39.602472327028714,36.1102620568499,44.08506485219114,10000,2026,known_physics_forward_surrogate,0.05
pinn_weak,training_wall_time_seconds,23.61446792582671,20.389777699715147,27.39763635107316,10000,2026,known_physics_forward_surrogate,0.05
pinn_weak_tapered,training_wall_time_seconds,37.97550238370896,25.724380688096087,54.14285799131727,10000,2026,known_physics_forward_surrogate,0.05
solver_oracle,training_wall_time_seconds,0.0,0.0,0.0,10000,2026,known_physics_forward_surrogate,0.05
pinn_strong,inference_seconds_per_trajectory,0.00047052732843436,0.00044060880788794794,0.0005049735721694961,10000,2026,known_physics_forward_surrogate,0.05
pinn_weak,inference_seconds_per_trajectory,0.00045843084905447334,0.0004296931475739904,0.0004879363006814658,10000,2026,known_physics_forward_surrogate,0.05
pinn_weak_tapered,inference_seconds_per_trajectory,0.0004873363165339533,0.00045693339125131875,0.0005179550790731857,10000,2026,known_physics_forward_surrogate,0.05
solver_oracle,inference_seconds_per_trajectory,0.07810871460630243,0.07613794980536714,0.0800893716320085,10000,2026,known_physics_forward_surrogate,0.05
node_soft_dtw,vpt_restricted_lt,2.2475224162463414,1.9044570921835242,2.581242529542692,10000,2026,state_only_dynamics,0.0
node_strong,vpt_restricted_lt,2.6320303895028965,2.4135057907192294,2.8386830869581776,10000,2026,state_only_dynamics,0.0
node_weak,vpt_restricted_lt,2.573556366349593,2.2990718276878144,2.864063458158189,10000,2026,state_only_dynamics,0.0
sindy_strong,vpt_restricted_lt,8.267687377153898,8.112473955786076,8.451822746866469,10000,2026,state_only_dynamics,0.0
sindy_weak,vpt_restricted_lt,6.9107674837553015,6.820972440739396,7.0035066850356165,10000,2026,state_only_dynamics,0.0
sindy_weak_weighted,vpt_restricted_lt,6.903288746110115,6.821157268320553,6.984712669665409,10000,2026,state_only_dynamics,0.0
sindy_weighted,vpt_restricted_lt,8.240098827787206,8.099581102104871,8.409241160145827,10000,2026,state_only_dynamics,0.0
node_soft_dtw,nrmse_auc_0_1LT,0.10815427790155915,0.07070902289465704,0.16187013808217454,10000,2026,state_only_dynamics,0.0
node_strong,nrmse_auc_0_1LT,0.06181177085074198,0.04835932630636253,0.07742217177530511,10000,2026,state_only_dynamics,0.0
node_weak,nrmse_auc_0_1LT,0.06025329938891998,0.04392049457304723,0.07819882638985354,10000,2026,state_only_dynamics,0.0
sindy_strong,nrmse_auc_0_1LT,0.00014445800632978864,0.0001240848049816146,0.00017015540827041456,10000,2026,state_only_dynamics,0.0
sindy_weak,nrmse_auc_0_1LT,0.000712322627340819,0.0006319510633280709,0.0008089740562074968,10000,2026,state_only_dynamics,0.0
sindy_weak_weighted,nrmse_auc_0_1LT,0.0007286081483390568,0.0006410233660836535,0.0008312707885754936,10000,2026,state_only_dynamics,0.0
sindy_weighted,nrmse_auc_0_1LT,0.00014640758663870984,0.00012644609855827553,0.00017192353077379307,10000,2026,state_only_dynamics,0.0
node_soft_dtw,nrmse_auc_0_2LT,0.24481375563539026,0.17001357693980848,0.3458889287028748,10000,2026,state_only_dynamics,0.0
node_strong,nrmse_auc_0_2LT,0.15518562061211857,0.1253849796134851,0.19084132433407117,10000,2026,state_only_dynamics,0.0
node_weak,nrmse_auc_0_2LT,0.15951807203929783,0.12073824898909248,0.20135842636073772,10000,2026,state_only_dynamics,0.0
sindy_strong,nrmse_auc_0_2LT,0.0006727171386813509,0.00040817893359599514,0.0011712606272723137,10000,2026,state_only_dynamics,0.0
sindy_weak,nrmse_auc_0_2LT,0.002764957928619274,0.0022505182978889366,0.003420580945716871,10000,2026,state_only_dynamics,0.0
sindy_weak_weighted,nrmse_auc_0_2LT,0.002786014369439293,0.002272267699538005,0.0034304486623200087,10000,2026,state_only_dynamics,0.0
sindy_weighted,nrmse_auc_0_2LT,0.0006823270137829627,0.0004170233955978317,0.0011725559124023603,10000,2026,state_only_dynamics,0.0
node_soft_dtw,nrmse_auc_0_5LT,0.6436087480523696,0.5560452870674919,0.7421047903166896,10000,2026,state_only_dynamics,0.0
node_strong,nrmse_auc_0_5LT,0.5448308666035383,0.4947719051821159,0.5973371583859771,10000,2026,state_only_dynamics,0.0
node_weak,nrmse_auc_0_5LT,0.5553313106018803,0.486429037193069,0.6279033243812542,10000,2026,state_only_dynamics,0.0
sindy_strong,nrmse_auc_0_5LT,0.007803233493544009,0.005635345836885337,0.010385986341614532,10000,2026,state_only_dynamics,0.0
sindy_weak,nrmse_auc_0_5LT,0.022092873535564734,0.019219110425265744,0.02536837373773008,10000,2026,state_only_dynamics,0.0
sindy_weak_weighted,nrmse_auc_0_5LT,0.022445838481117912,0.01943257550187056,0.025905232856955215,10000,2026,state_only_dynamics,0.0
sindy_weighted,nrmse_auc_0_5LT,0.0077850957214758015,0.005709297376628875,0.010191115934152844,10000,2026,state_only_dynamics,0.0
node_soft_dtw,stability_fraction,1.0,1.0,1.0,10000,2026,state_only_dynamics,0.0
node_strong,stability_fraction,1.0,1.0,1.0,10000,2026,state_only_dynamics,0.0
node_weak,stability_fraction,1.0,1.0,1.0,10000,2026,state_only_dynamics,0.0
sindy_strong,stability_fraction,1.0,1.0,1.0,10000,2026,state_only_dynamics,0.0
sindy_weak,stability_fraction,1.0,1.0,1.0,10000,2026,state_only_dynamics,0.0
sindy_weak_weighted,stability_fraction,1.0,1.0,1.0,10000,2026,state_only_dynamics,0.0
sindy_weighted,stability_fraction,1.0,1.0,1.0,10000,2026,state_only_dynamics,0.0
node_soft_dtw,rq_mmd,0.008161982484761725,0.0011864303221132788,0.024370648590706406,10000,2026,state_only_dynamics,0.0
node_strong,rq_mmd,0.0010151338283461001,0.0006716454553563265,0.0014215947064620687,10000,2026,state_only_dynamics,0.0
node_weak,rq_mmd,0.0013249968355627001,0.0005488910672083235,0.002948110962910939,10000,2026,state_only_dynamics,0.0
sindy_strong,rq_mmd,0.0006152149319551,0.00031974472281016,0.0009421830320001798,10000,2026,state_only_dynamics,0.0
sindy_weak,rq_mmd,0.0005665125479169802,0.00041103327762183995,0.0006955654450779598,10000,2026,state_only_dynamics,0.0
sindy_weak_weighted,rq_mmd,0.0006079021240743399,0.00036034915169318003,0.0008455810097278599,10000,2026,state_only_dynamics,0.0
sindy_weighted,rq_mmd,0.0007526540898041799,0.0004577068018226599,0.0010474565813109596,10000,2026,state_only_dynamics,0.0
node_soft_dtw,wasserstein_x,1.0891204572748228,0.44692002850503293,2.1481083550205176,10000,2026,state_only_dynamics,0.0
node_strong,wasserstein_x,0.44334724242643636,0.2653356331346603,0.6244043509478513,10000,2026,state_only_dynamics,0.0
node_weak,wasserstein_x,0.5431176782430909,0.2882886447135993,0.9369400866810085,10000,2026,state_only_dynamics,0.0
sindy_strong,wasserstein_x,0.10168333115404325,0.041115275548498045,0.17567110259527494,10000,2026,state_only_dynamics,0.0
sindy_weak,wasserstein_x,0.1688231647421829,0.12093475719580613,0.22993279756006244,10000,2026,state_only_dynamics,0.0
sindy_weak_weighted,wasserstein_x,0.1934752903710662,0.10612712305323244,0.30599617057061956,10000,2026,state_only_dynamics,0.0
sindy_weighted,wasserstein_x,0.12265257954776519,0.07376649911704954,0.17153865997848083,10000,2026,state_only_dynamics,0.0
node_soft_dtw,wasserstein_y,1.0864973984967967,0.46149614740515776,2.1227036594091597,10000,2026,state_only_dynamics,0.0
node_strong,wasserstein_y,0.4468166170090869,0.2652329583164523,0.6311167849719866,10000,2026,state_only_dynamics,0.0
node_weak,wasserstein_y,0.5430260750937819,0.2934175782617637,0.9273913688547161,10000,2026,state_only_dynamics,0.0
sindy_strong,wasserstein_y,0.10284020750362453,0.04142399055789391,0.17864615182475543,10000,2026,state_only_dynamics,0.0
sindy_weak,wasserstein_y,0.17601291564267493,0.1286180140973537,0.23542271413744303,10000,2026,state_only_dynamics,0.0
sindy_weak_weighted,wasserstein_y,0.1960056083153085,0.10649038046474482,0.3108153180189332,10000,2026,state_only_dynamics,0.0
sindy_weighted,wasserstein_y,0.1290940226565414,0.07780275796427834,0.18038528734880446,10000,2026,state_only_dynamics,0.0
node_soft_dtw,wasserstein_z,0.39578231009248727,0.2524488703476618,0.7066806286391839,10000,2026,state_only_dynamics,0.0
node_strong,wasserstein_z,0.1514869799983156,0.0936638577393389,0.21722725426063502,10000,2026,state_only_dynamics,0.0
node_weak,wasserstein_z,0.13176499594350982,0.10019566112698228,0.1713478995469198,10000,2026,state_only_dynamics,0.0
sindy_strong,wasserstein_z,0.07283003503349532,0.03829777172759417,0.10736229833939644,10000,2026,state_only_dynamics,0.0
sindy_weak,wasserstein_z,0.07849954547195005,0.026948013966410223,0.15079348187456215,10000,2026,state_only_dynamics,0.0
sindy_weak_weighted,wasserstein_z,0.058941834731250524,0.02659952492001476,0.11155532062853747,10000,2026,state_only_dynamics,0.0
sindy_weighted,wasserstein_z,0.05742914277006173,0.03114344476179158,0.0859810231799957,10000,2026,state_only_dynamics,0.0
node_soft_dtw,covariance_relative_error,0.06916623518700453,0.03124405537498751,0.14229013419976927,10000,2026,state_only_dynamics,0.0
node_strong,covariance_relative_error,0.021761447510784356,0.017155077991404023,0.02706589437930511,10000,2026,state_only_dynamics,0.0
node_weak,covariance_relative_error,0.021665453536507253,0.0126247863218187,0.03681797630114362,10000,2026,state_only_dynamics,0.0
sindy_strong,covariance_relative_error,0.005582809007786801,0.0031505889551312403,0.008015029060442361,10000,2026,state_only_dynamics,0.0
sindy_weak,covariance_relative_error,0.008161210153322678,0.0064926124662763604,0.00983366973642648,10000,2026,state_only_dynamics,0.0
sindy_weak_weighted,covariance_relative_error,0.00854064501748226,0.005338985665740439,0.011744652094611239,10000,2026,state_only_dynamics,0.0
sindy_weighted,covariance_relative_error,0.00618324720548472,0.0040168036559264,0.00835830609153526,10000,2026,state_only_dynamics,0.0
node_soft_dtw,lyapunov_spectrum_relative_error,0.13938492390409038,0.11308801541191212,0.1675512534460374,10000,2026,state_only_dynamics,0.0
node_strong,lyapunov_spectrum_relative_error,0.37442732443911436,0.3639286315082007,0.3846639733009474,10000,2026,state_only_dynamics,0.0
node_weak,lyapunov_spectrum_relative_error,0.3888028313501213,0.3782688729894738,0.399516300570787,10000,2026,state_only_dynamics,0.0
sindy_strong,lyapunov_spectrum_relative_error,0.006458134452180602,0.00478526971601728,0.008130999188343922,10000,2026,state_only_dynamics,0.0
sindy_weak,lyapunov_spectrum_relative_error,0.0056373006331457195,0.004807283341736238,0.006466893149630761,10000,2026,state_only_dynamics,0.0
sindy_weak_weighted,lyapunov_spectrum_relative_error,0.00614987822322328,0.004386647052369339,0.00855572785244312,10000,2026,state_only_dynamics,0.0
sindy_weighted,lyapunov_spectrum_relative_error,0.0057980307968884615,0.0036919953168079796,0.008734146723376881,10000,2026,state_only_dynamics,0.0
sindy_strong,coefficient_relative_error,0.0006074380715215799,0.00060563647346776,0.0006092396695753999,10000,2026,state_only_dynamics,0.0
sindy_weak,coefficient_relative_error,0.0004233181359917801,0.00040435007293706,0.00044291947486788005,10000,2026,state_only_dynamics,0.0
sindy_weak_weighted,coefficient_relative_error,0.0004334208870461,0.0004194680562340001,0.00044737371785820006,10000,2026,state_only_dynamics,0.0
sindy_weighted,coefficient_relative_error,0.0006069179926926399,0.0006053908265749,0.0006084451588103799,10000,2026,state_only_dynamics,0.0
node_soft_dtw,training_wall_time_seconds,1208.3987766868124,1190.8673074034973,1227.3477003567634,10000,2026,state_only_dynamics,0.0
node_strong,training_wall_time_seconds,17.796228305498758,11.121316502553722,29.346159975904342,10000,2026,state_only_dynamics,0.0
node_weak,training_wall_time_seconds,21.206796720127265,16.275949812956775,29.995753308686737,10000,2026,state_only_dynamics,0.0
sindy_strong,training_wall_time_seconds,1.0561300279572605,1.0242235742493841,1.0857480834191666,10000,2026,state_only_dynamics,0.0
sindy_weak,training_wall_time_seconds,1.2242531484613817,1.2071435124690955,1.2364276840041082,10000,2026,state_only_dynamics,0.0
sindy_weak_weighted,training_wall_time_seconds,1.089272272028029,1.083663092168669,1.099844632485571,10000,2026,state_only_dynamics,0.0
sindy_weighted,training_wall_time_seconds,1.0676288008069,1.0370922360817592,1.0916883319057524,10000,2026,state_only_dynamics,0.0
node_soft_dtw,inference_seconds_per_trajectory,0.16007998745869065,0.13783534255179497,0.18614521811890877,10000,2026,state_only_dynamics,0.0
node_strong,inference_seconds_per_trajectory,0.14052724701856883,0.13120974717829087,0.16047503041433325,10000,2026,state_only_dynamics,0.0
node_weak,inference_seconds_per_trajectory,0.13581462909933176,0.131399261393138,0.14143390634218425,10000,2026,state_only_dynamics,0.0
sindy_strong,inference_seconds_per_trajectory,0.09863529227732212,0.09708502042728163,0.09991810279626706,10000,2026,state_only_dynamics,0.0
sindy_weak,inference_seconds_per_trajectory,0.04305866327680022,0.04220382963110745,0.04394444300768853,10000,2026,state_only_dynamics,0.0
sindy_weak_weighted,inference_seconds_per_trajectory,0.040024244374459714,0.03931980533348293,0.040701888553267014,10000,2026,state_only_dynamics,0.0
sindy_weighted,inference_seconds_per_trajectory,0.09715892691262216,0.09542491852516828,0.09887802451861105,10000,2026,state_only_dynamics,0.0
node_soft_dtw,vpt_restricted_lt,2.0230128054231735,1.6760053255198648,2.3483915334257977,10000,2026,state_only_dynamics,0.001
node_strong,vpt_restricted_lt,2.5570098971829514,2.372073845825549,2.7548842360285297,10000,2026,state_only_dynamics,0.001
node_weak,vpt_restricted_lt,2.664947301568449,2.3320854352639464,2.9211575780964925,10000,2026,state_only_dynamics,0.001
sindy_strong,vpt_restricted_lt,6.616313597576192,6.485576866609628,6.780253759040052,10000,2026,state_only_dynamics,0.001
sindy_weak,vpt_restricted_lt,6.932861159088793,6.813252618469429,7.064256918129341,10000,2026,state_only_dynamics,0.001
sindy_weak_weighted,vpt_restricted_lt,6.967700087699293,6.842525786792979,7.086652335788019,10000,2026,state_only_dynamics,0.001
sindy_weighted,vpt_restricted_lt,6.577235766140081,6.461350062146586,6.693995416765544,10000,2026,state_only_dynamics,0.001
node_soft_dtw,nrmse_auc_0_1LT,0.11611927381412551,0.07620649954230577,0.16728488897139374,10000,2026,state_only_dynamics,0.001
node_strong,nrmse_auc_0_1LT,0.08849468837939124,0.07592989206896149,0.10188706982658498,10000,2026,state_only_dynamics,0.001
node_weak,nrmse_auc_0_1LT,0.0722880286383219,0.050600896873715884,0.10520703818429565,10000,2026,state_only_dynamics,0.001
sindy_strong,nrmse_auc_0_1LT,0.0009172328586380667,0.0007598492193362193,0.0011227994583914757,10000,2026,state_only_dynamics,0.001
sindy_weak,nrmse_auc_0_1LT,0.0006963979996406258,0.0005945468611475699,0.0008062798657993503,10000,2026,state_only_dynamics,0.001
sindy_weak_weighted,nrmse_auc_0_1LT,0.000671075930254409,0.0005705000965179196,0.0007880084447363392,10000,2026,state_only_dynamics,0.001
sindy_weighted,nrmse_auc_0_1LT,0.000952683937574561,0.0008313029853133524,0.0011053511960138606,10000,2026,state_only_dynamics,0.001
node_soft_dtw,nrmse_auc_0_2LT,0.27711759213511666,0.19614225250395134,0.37494071812851804,10000,2026,state_only_dynamics,0.001
node_strong,nrmse_auc_0_2LT,0.18925884015562827,0.16702547781797608,0.21191186372360993,10000,2026,state_only_dynamics,0.001
node_weak,nrmse_auc_0_2LT,0.1746447726199588,0.12672673417287786,0.25862364056572223,10000,2026,state_only_dynamics,0.001
sindy_strong,nrmse_auc_0_2LT,0.003401663250878717,0.0023653759793566516,0.0052432341040502635,10000,2026,state_only_dynamics,0.001
sindy_weak,nrmse_auc_0_2LT,0.0026843079180463732,0.002160351272955643,0.0033113388130563584,10000,2026,state_only_dynamics,0.001
sindy_weak_weighted,nrmse_auc_0_2LT,0.002658360248428697,0.002162013514897146,0.0032432887200958167,10000,2026,state_only_dynamics,0.001
sindy_weighted,nrmse_auc_0_2LT,0.0035095359348503493,0.002548189188905537,0.005296931683526238,10000,2026,state_only_dynamics,0.001
node_soft_dtw,nrmse_auc_0_5LT,0.6957691845167716,0.6113324284762477,0.7878736386223095,10000,2026,state_only_dynamics,0.001
node_strong,nrmse_auc_0_5LT,0.5655531847582217,0.5229911116794567,0.6070822808411042,10000,2026,state_only_dynamics,0.001
node_weak,nrmse_auc_0_5LT,0.5543200052089351,0.48731308171177357,0.6561960287108498,10000,2026,state_only_dynamics,0.001
sindy_strong,nrmse_auc_0_5LT,0.032647933802840694,0.02701010882724992,0.03930080604059923,10000,2026,state_only_dynamics,0.001
sindy_weak,nrmse_auc_0_5LT,0.02193051632380821,0.019327247299140073,0.024738687050442656,10000,2026,state_only_dynamics,0.001
sindy_weak_weighted,nrmse_auc_0_5LT,0.022827940445983,0.019562068621891585,0.026786513984287663,10000,2026,state_only_dynamics,0.001
sindy_weighted,nrmse_auc_0_5LT,0.033318334168278445,0.028011804631613346,0.039303748862030634,10000,2026,state_only_dynamics,0.001
node_soft_dtw,stability_fraction,1.0,1.0,1.0,10000,2026,state_only_dynamics,0.001
node_strong,stability_fraction,1.0,1.0,1.0,10000,2026,state_only_dynamics,0.001
node_weak,stability_fraction,1.0,1.0,1.0,10000,2026,state_only_dynamics,0.001
sindy_strong,stability_fraction,1.0,1.0,1.0,10000,2026,state_only_dynamics,0.001
sindy_weak,stability_fraction,1.0,1.0,1.0,10000,2026,state_only_dynamics,0.001
sindy_weak_weighted,stability_fraction,1.0,1.0,1.0,10000,2026,state_only_dynamics,0.001
sindy_weighted,stability_fraction,1.0,1.0,1.0,10000,2026,state_only_dynamics,0.001
node_soft_dtw,rq_mmd,0.004979773356807433,0.001534358900718073,0.009885777435523128,10000,2026,state_only_dynamics,0.001
node_strong,rq_mmd,0.0014824483247284467,0.0006767013814102891,0.0025196967025533797,10000,2026,state_only_dynamics,0.001
node_weak,rq_mmd,0.002229431259592087,0.0008564511633853297,0.004490041895526224,10000,2026,state_only_dynamics,0.001
sindy_strong,rq_mmd,0.0006188883526054599,0.0004232846382666,0.00080552293318836,10000,2026,state_only_dynamics,0.001
sindy_weak,rq_mmd,0.00036781112182159996,0.0003264401207505601,0.0004086788042751801,10000,2026,state_only_dynamics,0.001
sindy_weak_weighted,rq_mmd,0.00052804904867428,0.00027523863978641994,0.0007808594575621403,10000,2026,state_only_dynamics,0.001
sindy_weighted,rq_mmd,0.0004476088461471999,0.0003474699040596999,0.0005205661581077599,10000,2026,state_only_dynamics,0.001
node_soft_dtw,wasserstein_x,0.9769843434519332,0.5231095576546527,1.5682143087035885,10000,2026,state_only_dynamics,0.001
node_strong,wasserstein_x,0.43141084933304896,0.24665908736196085,0.6753739224269122,10000,2026,state_only_dynamics,0.001
node_weak,wasserstein_x,0.6496790451444049,0.3842496673732906,0.9961843953873487,10000,2026,state_only_dynamics,0.001
sindy_strong,wasserstein_x,0.19290278632880528,0.1389251313263459,0.24884748808009913,10000,2026,state_only_dynamics,0.001
sindy_weak,wasserstein_x,0.16703203726350624,0.0776649616056899,0.2563991129213226,10000,2026,state_only_dynamics,0.001
sindy_weak_weighted,wasserstein_x,0.13761686774001217,0.07974644032882178,0.18295836574699859,10000,2026,state_only_dynamics,0.001
sindy_weighted,wasserstein_x,0.24183852899731148,0.10010409054045644,0.374106003589666,10000,2026,state_only_dynamics,0.001
node_soft_dtw,wasserstein_y,0.9799767511278169,0.519269355745663,1.5729160834066214,10000,2026,state_only_dynamics,0.001
node_strong,wasserstein_y,0.44290462584985557,0.250802169023455,0.6947967029251642,10000,2026,state_only_dynamics,0.001
node_weak,wasserstein_y,0.6622783801376039,0.39275150765590394,1.0236782866967336,10000,2026,state_only_dynamics,0.001
sindy_strong,wasserstein_y,0.1939534191975687,0.14184661888638367,0.24793042314257982,10000,2026,state_only_dynamics,0.001
sindy_weak,wasserstein_y,0.1744344474787173,0.0831128163963209,0.2657560785611138,10000,2026,state_only_dynamics,0.001
sindy_weak_weighted,wasserstein_y,0.144714406535494,0.08783921433522619,0.18998238045319227,10000,2026,state_only_dynamics,0.001
sindy_weighted,wasserstein_y,0.24993848535332402,0.10222305997540843,0.38645889856805,10000,2026,state_only_dynamics,0.001
node_soft_dtw,wasserstein_z,0.32895020275990483,0.2693268932437533,0.3871378309910678,10000,2026,state_only_dynamics,0.001
node_strong,wasserstein_z,0.1356538515466088,0.11649635128099309,0.15620600730296771,10000,2026,state_only_dynamics,0.001
node_weak,wasserstein_z,0.1317612606572709,0.07648876149509407,0.19939323165529718,10000,2026,state_only_dynamics,0.001
sindy_strong,wasserstein_z,0.09114285746448254,0.04634873009234553,0.14513145881253411,10000,2026,state_only_dynamics,0.001
sindy_weak,wasserstein_z,0.044888014076815835,0.029095722511988633,0.06864950814403822,10000,2026,state_only_dynamics,0.001
sindy_weak_weighted,wasserstein_z,0.045892370086700794,0.0357798586940585,0.05411938137051701,10000,2026,state_only_dynamics,0.001
sindy_weighted,wasserstein_z,0.07350481704815331,0.04296232830445725,0.11582449109644957,10000,2026,state_only_dynamics,0.001
node_soft_dtw,covariance_relative_error,0.055662934705006675,0.0347569122797057,0.0846787698900181,10000,2026,state_only_dynamics,0.001
node_strong,covariance_relative_error,0.019346205901787546,0.012024226434098392,0.027567653778838675,10000,2026,state_only_dynamics,0.001
node_weak,covariance_relative_error,0.027290106237594355,0.015513668988217226,0.04814317387613342,10000,2026,state_only_dynamics,0.001
sindy_strong,covariance_relative_error,0.009337592104649598,0.008003671305478221,0.011239692345121038,10000,2026,state_only_dynamics,0.001
sindy_weak,covariance_relative_error,0.006662059043383001,0.003972353155754859,0.00960797633938912,10000,2026,state_only_dynamics,0.001
sindy_weak_weighted,covariance_relative_error,0.005959602375118779,0.0037900547426248194,0.008047229281081298,10000,2026,state_only_dynamics,0.001
sindy_weighted,covariance_relative_error,0.0104154004587374,0.005851665209051839,0.014979135708422962,10000,2026,state_only_dynamics,0.001
node_soft_dtw,lyapunov_spectrum_relative_error,0.13808395610615556,0.10258586496328347,0.17140306139041583,10000,2026,state_only_dynamics,0.001
node_strong,lyapunov_spectrum_relative_error,0.38343347862901545,0.36928742118899166,0.39782251275452024,10000,2026,state_only_dynamics,0.001
node_weak,lyapunov_spectrum_relative_error,0.38933458220167216,0.3745130809537979,0.4011149048326371,10000,2026,state_only_dynamics,0.001
sindy_strong,lyapunov_spectrum_relative_error,0.00702856699223424,0.003989829741097121,0.010067304243371362,10000,2026,state_only_dynamics,0.001
sindy_weak,lyapunov_spectrum_relative_error,0.006071142185710381,0.00436561297415126,0.007089260695988682,10000,2026,state_only_dynamics,0.001
sindy_weak_weighted,lyapunov_spectrum_relative_error,0.007103114516987001,0.0053612979104755995,0.00869347877019284,10000,2026,state_only_dynamics,0.001
sindy_weighted,lyapunov_spectrum_relative_error,0.00558379850612668,0.0032483247696396805,0.008336548006118718,10000,2026,state_only_dynamics,0.001
sindy_strong,coefficient_relative_error,0.0036697871506114798,0.0035286931896008,0.00377819782536436,10000,2026,state_only_dynamics,0.001
sindy_weak,coefficient_relative_error,0.00057786090317374,0.00043077907978367983,0.0007263359063316401,10000,2026,state_only_dynamics,0.001
sindy_weak_weighted,coefficient_relative_error,0.0008749171195090399,0.00062400285104704,0.00114089142526384,10000,2026,state_only_dynamics,0.001
sindy_weighted,coefficient_relative_error,0.003731010826415659,0.0034422104305887593,0.003963882596456679,10000,2026,state_only_dynamics,0.001
